fecha,estado,producto,precio_kg,mercado,tipo_alimentacion,demanda,oferta,inflacion,temperatura,ventas
2023-10-01,Puebla,sirloin,325,digital,mixto,baja,media,"8,63",19,280
2021-02-01,Nuevo León,carne_molida,246,digital,engorda_corral,alta,baja,"6,6",12,234
2024-11-25,Veracruz,costilla,275,digital,mixto,alta,baja,"7,79",22,157
2023-06-13,Sinaloa,carne_molida,226,tradicional,engorda_corral,muy_alta,baja,"7,2",12,266
2021-07-28,Jalisco,sirloin,308,central_abasto,mixto,alta,media,"5,15",10,129
2023-08-14,Coahuila,carne_molida,209,central_abasto,engorda_corral,baja,media,"5,89",12,119
2021-05-10,CDMX,sirloin,343,central_abasto,pastoreo,muy_alta,media,"5,78",21,79
2024-02-08,Veracruz,carne_molida,188,supermercado,pastoreo,muy_alta,alta,"6,46",16,180
2021-03-30,Veracruz,sirloin,322,digital,mixto,alta,alta,"5,31",20,127
2023-07-26,Querétaro,bistec,230,supermercado,pastoreo,alta,alta,"5,22",23,54
2024-05-23,Veracruz,sirloin,331,central_abasto,pastoreo,muy_alta,baja,"5,62",26,185
2022-03-10,Querétaro,carne_molida,177,digital,pastoreo,media,media,"6,99",22,56
2021-11-26,Yucatán,costilla,216,tradicional,pastoreo,baja,baja,"7,12",10,92
2024-06-21,Sonora,costilla,278,supermercado,mixto,media,baja,"6,47",37,76
2023-04-17,Chiapas,sirloin,321,digital,mixto,alta,media,"6,75",31,139
2022-07-18,Veracruz,costilla,260,supermercado,mixto,alta,alta,"8,86",22,196
2022-12-24,Chiapas,carne_molida,248,digital,engorda_corral,alta,baja,"7,67",25,246
2023-12-08,Veracruz,arrachera,262,tradicional,pastoreo,baja,media,"5,52",22,194
2024-10-23,Guanajuato,costilla,242,central_abasto,engorda_corral,baja,media,"5,68",18,53
2024-05-30,Nuevo León,costilla,232,central_abasto,engorda_corral,media,alta,"3,93",28,250
2023-08-30,Coahuila,bistec,278,supermercado,mixto,muy_alta,baja,"8,93",16,61
2022-12-14,Sinaloa,costilla,272,tradicional,engorda_corral,alta,alta,"6,18",26,160
2024-10-22,Jalisco,carne_molida,159,tradicional,engorda_corral,baja,alta,"5,45",20,221
2023-07-16,Michoacán,costilla,293,supermercado,mixto,muy_alta,media,"6,35",16,149
2024-01-23,Querétaro,arrachera,264,central_abasto,mixto,baja,alta,"6,27",19,71
2024-06-19,CDMX,bistec,232,tradicional,pastoreo,baja,baja,"3,68",28,41
2024-12-06,Puebla,arrachera,292,supermercado,pastoreo,media,media,"5,58",19,171
2021-05-24,CDMX,arrachera,276,supermercado,mixto,baja,media,"8,25",22,230
2022-04-13,Sonora,sirloin,291,supermercado,mixto,baja,alta,"5,64",29,270
2021-08-23,Veracruz,sirloin,304,supermercado,mixto,media,alta,"5,74",26,97
2023-01-10,Jalisco,arrachera,271,tradicional,mixto,muy_alta,alta,5,32,194
2024-08-22,Jalisco,bistec,230,supermercado,mixto,baja,media,"6,95",29,203
2021-03-26,Yucatán,bistec,243,supermercado,mixto,media,media,"3,97",23,158
2021-06-20,Sonora,arrachera,323,supermercado,engorda_corral,muy_alta,media,"5,24",29,162
2022-08-21,Coahuila,arrachera,301,supermercado,mixto,muy_alta,alta,"9,09",13,267
2022-09-13,Chiapas,costilla,252,central_abasto,engorda_corral,muy_alta,alta,"5,38",23,81
2024-02-18,Chiapas,carne_molida,230,digital,mixto,baja,baja,"3,95",14,153
2021-07-24,Sonora,arrachera,301,tradicional,mixto,alta,media,"8,99",15,110
2024-04-17,Nuevo León,sirloin,327,digital,mixto,alta,baja,"6,49",22,65
2023-04-13,Coahuila,sirloin,370,supermercado,engorda_corral,alta,baja,"7,2",20,87
2023-03-18,Chiapas,bistec,200,tradicional,pastoreo,alta,media,"9,37",30,93
2023-10-24,Sonora,bistec,231,tradicional,engorda_corral,media,alta,"8,82",25,281
2022-02-25,Puebla,bistec,294,supermercado,mixto,alta,baja,"4,35",38,200
2024-04-24,Coahuila,costilla,294,digital,mixto,muy_alta,media,"7,73",22,208
2024-06-10,Guanajuato,carne_molida,228,digital,engorda_corral,media,baja,"4,71",30,192
2023-03-07,Puebla,sirloin,320,central_abasto,mixto,muy_alta,media,"5,47",31,227
2022-12-14,Jalisco,costilla,222,tradicional,mixto,muy_alta,alta,"7,81",27,143
2022-09-02,Jalisco,carne_molida,226,central_abasto,engorda_corral,alta,baja,"4,99",20,194
2023-07-11,Coahuila,costilla,209,central_abasto,mixto,baja,alta,"7,4",18,77
2023-04-10,Nuevo León,sirloin,301,central_abasto,pastoreo,media,alta,"8,65",13,170
2021-02-12,Oaxaca,arrachera,255,central_abasto,pastoreo,media,alta,"8,57",13,49
2024-04-05,Chiapas,carne_molida,177,tradicional,engorda_corral,baja,alta,"6,01",24,150
2021-04-22,Michoacán,bistec,235,tradicional,mixto,muy_alta,baja,"4,26",16,258
2022-03-18,Michoacán,costilla,222,tradicional,pastoreo,media,media,"4,59",11,262
2024-06-29,Puebla,carne_molida,177,central_abasto,engorda_corral,baja,alta,"6,1",32,74
2021-10-24,Nuevo León,carne_molida,215,digital,mixto,alta,baja,"5,17",13,90
2021-11-06,Yucatán,sirloin,325,digital,pastoreo,muy_alta,media,"4,71",13,283
2024-06-06,Coahuila,bistec,214,supermercado,pastoreo,media,alta,"4,45",34,168
2023-07-15,Sonora,sirloin,294,central_abasto,pastoreo,alta,alta,"3,51",37,85
2021-10-11,Coahuila,carne_molida,236,central_abasto,engorda_corral,muy_alta,media,"3,68",19,236
2023-11-22,Yucatán,sirloin,357,supermercado,mixto,muy_alta,media,"3,64",22,63
2022-04-19,Nuevo León,bistec,214,tradicional,pastoreo,muy_alta,alta,"6,39",38,142
2024-02-17,Sonora,carne_molida,214,digital,engorda_corral,media,baja,"5,87",33,272
2023-05-01,CDMX,carne_molida,220,digital,engorda_corral,alta,media,"5,89",20,177
2022-04-12,Coahuila,carne_molida,243,digital,engorda_corral,alta,baja,"4,86",13,124
2021-12-01,Puebla,sirloin,348,digital,mixto,muy_alta,baja,"9,28",24,278
2024-03-16,Puebla,sirloin,339,supermercado,pastoreo,media,baja,"7,43",11,264
2021-06-24,Jalisco,bistec,228,central_abasto,mixto,alta,baja,"9,32",25,214
2024-06-26,Coahuila,carne_molida,212,central_abasto,mixto,alta,alta,"9,47",20,86
2022-03-15,Jalisco,costilla,305,digital,engorda_corral,muy_alta,alta,"3,77",18,160
2024-07-30,Sinaloa,carne_molida,256,supermercado,engorda_corral,alta,baja,6,10,109
2022-07-23,Coahuila,carne_molida,222,digital,engorda_corral,media,baja,"5,74",13,170
2022-01-09,Querétaro,arrachera,313,supermercado,mixto,alta,media,"5,84",19,250
2022-12-30,Sinaloa,sirloin,323,supermercado,mixto,media,media,4,36,46
2024-11-10,Michoacán,carne_molida,195,digital,pastoreo,baja,baja,"7,77",17,220
2024-09-28,Oaxaca,arrachera,266,supermercado,pastoreo,baja,alta,"4,2",35,92
2023-08-29,Veracruz,arrachera,279,digital,engorda_corral,media,media,"3,74",28,272
2022-03-16,Veracruz,sirloin,322,digital,pastoreo,muy_alta,alta,"4,22",22,101
2022-10-25,Coahuila,costilla,261,central_abasto,mixto,media,baja,"6,58",28,132
2024-11-02,Veracruz,costilla,247,tradicional,engorda_corral,baja,baja,"8,96",21,300
2023-10-03,Sinaloa,arrachera,279,digital,pastoreo,muy_alta,alta,"5,78",35,255
2022-06-09,Querétaro,sirloin,317,central_abasto,pastoreo,alta,alta,"4,35",21,232
2021-01-16,Michoacán,bistec,215,tradicional,pastoreo,baja,baja,"9,1",24,146
2021-10-26,Jalisco,costilla,236,supermercado,engorda_corral,baja,alta,"7,17",21,128
2024-10-08,Sonora,carne_molida,219,central_abasto,pastoreo,muy_alta,alta,"9,39",38,82
2023-01-21,Veracruz,sirloin,301,tradicional,engorda_corral,baja,alta,"6,76",14,219
2024-04-08,Sinaloa,sirloin,345,tradicional,pastoreo,muy_alta,baja,"6,57",36,262
2024-08-26,Querétaro,sirloin,359,supermercado,mixto,muy_alta,baja,"7,45",38,190
2022-07-29,CDMX,carne_molida,230,digital,mixto,media,media,"5,68",14,264
2024-01-26,Chiapas,carne_molida,196,tradicional,engorda_corral,media,baja,"7,69",14,192
2023-01-30,CDMX,sirloin,346,central_abasto,engorda_corral,muy_alta,media,"7,56",19,264
2022-12-18,Nuevo León,arrachera,237,central_abasto,pastoreo,baja,alta,"4,59",34,170
2021-06-01,Michoacán,carne_molida,190,digital,mixto,baja,alta,"5,87",17,128
2023-11-19,Michoacán,carne_molida,233,digital,pastoreo,muy_alta,media,"4,86",32,89
2024-01-02,Yucatán,carne_molida,207,central_abasto,pastoreo,baja,baja,"6,83",17,68
2023-04-02,CDMX,carne_molida,185,supermercado,pastoreo,baja,media,"4,42",27,76
2022-07-24,Sinaloa,carne_molida,216,digital,mixto,muy_alta,media,"7,3",30,116
2023-09-09,Nuevo León,bistec,247,tradicional,mixto,media,media,"7,84",11,252
2024-08-24,Sonora,sirloin,346,tradicional,pastoreo,muy_alta,baja,"3,7",26,99
2023-11-16,CDMX,bistec,223,central_abasto,engorda_corral,baja,media,"5,57",33,91
2023-12-04,Querétaro,arrachera,271,central_abasto,engorda_corral,baja,alta,"4,87",18,201
2023-12-31,Guanajuato,carne_molida,239,central_abasto,mixto,muy_alta,baja,"6,26",32,76
2022-03-30,Yucatán,costilla,253,central_abasto,engorda_corral,media,alta,"5,35",14,125
2021-01-15,CDMX,costilla,234,tradicional,pastoreo,baja,media,"9,43",19,153
2023-02-05,Guanajuato,costilla,243,central_abasto,mixto,media,baja,"7,59",10,95
2024-01-10,Oaxaca,sirloin,326,supermercado,engorda_corral,alta,alta,"3,85",17,47
2022-09-26,Oaxaca,costilla,271,central_abasto,mixto,alta,media,"3,99",11,181
2023-10-26,Yucatán,arrachera,230,tradicional,pastoreo,baja,media,"7,12",22,141
2024-04-08,Nuevo León,bistec,240,supermercado,mixto,media,media,"8,93",19,79
2024-06-20,Querétaro,costilla,229,central_abasto,mixto,media,alta,"4,01",24,265
2023-05-13,Jalisco,arrachera,276,central_abasto,mixto,muy_alta,media,"8,85",21,52
2024-08-09,Chiapas,arrachera,293,supermercado,pastoreo,media,media,"7,77",16,58
2022-12-03,Jalisco,carne_molida,162,central_abasto,mixto,baja,alta,"6,78",38,129
2022-01-05,Chiapas,bistec,237,supermercado,pastoreo,alta,media,"4,66",10,269
2021-11-24,Puebla,carne_molida,198,central_abasto,mixto,media,baja,"7,56",37,218
2023-05-22,Veracruz,costilla,241,digital,pastoreo,baja,alta,"6,74",19,225
2024-07-10,Querétaro,costilla,268,supermercado,pastoreo,alta,media,"9,11",21,290
2022-01-07,Sonora,carne_molida,171,tradicional,pastoreo,media,alta,"7,14",18,277
2021-06-17,Michoacán,sirloin,320,supermercado,mixto,alta,alta,"5,21",34,170
2024-01-18,Guanajuato,carne_molida,200,tradicional,engorda_corral,alta,media,"8,97",38,298
2021-12-04,Nuevo León,arrachera,321,digital,engorda_corral,alta,baja,"4,65",38,177
2022-04-27,Veracruz,carne_molida,177,central_abasto,pastoreo,media,alta,"7,37",36,298
2024-09-04,Sonora,costilla,257,digital,mixto,muy_alta,alta,"7,07",16,241
2021-09-12,Veracruz,sirloin,302,tradicional,engorda_corral,media,baja,"4,86",25,188
2023-01-01,Sonora,bistec,265,central_abasto,mixto,alta,media,"3,85",18,203
2023-10-25,Coahuila,costilla,277,digital,mixto,alta,media,"3,68",36,187
2024-10-09,Jalisco,costilla,242,tradicional,mixto,media,baja,5,25,281
2021-06-09,Chiapas,costilla,283,supermercado,engorda_corral,alta,alta,"5,12",36,179
2021-09-15,Coahuila,sirloin,339,supermercado,pastoreo,alta,baja,"8,39",27,132
2023-04-23,Jalisco,arrachera,258,tradicional,mixto,baja,baja,"6,93",19,200
2022-07-07,CDMX,carne_molida,258,digital,engorda_corral,alta,baja,"7,71",28,166
2021-11-16,Guanajuato,arrachera,289,central_abasto,mixto,baja,media,"4,9",15,159
2022-12-31,Michoacán,bistec,211,central_abasto,mixto,baja,alta,"5,87",24,106
2023-07-17,Querétaro,bistec,259,supermercado,mixto,alta,media,"8,67",14,111
2023-06-18,Coahuila,bistec,218,central_abasto,pastoreo,baja,media,"5,76",15,108
2023-12-02,Guanajuato,bistec,168,tradicional,pastoreo,baja,alta,"3,89",22,297
2024-12-23,Jalisco,costilla,222,tradicional,pastoreo,alta,alta,"5,62",30,283
2023-10-17,Querétaro,arrachera,289,supermercado,pastoreo,alta,media,"3,74",20,291
2024-09-28,Yucatán,carne_molida,172,central_abasto,pastoreo,baja,media,"3,91",18,133
2024-03-04,Coahuila,costilla,244,central_abasto,mixto,baja,baja,"3,87",36,120
2024-09-21,Michoacán,costilla,247,supermercado,pastoreo,baja,media,"4,92",14,46
2023-08-21,Sonora,carne_molida,211,tradicional,engorda_corral,alta,alta,"5,47",18,299
2024-01-15,Guanajuato,costilla,250,tradicional,engorda_corral,media,media,"4,29",14,269
2024-12-18,Coahuila,sirloin,298,supermercado,pastoreo,baja,media,"8,5",37,300
2023-05-12,Yucatán,sirloin,317,supermercado,mixto,alta,alta,"5,77",26,87
2023-11-21,Puebla,bistec,257,digital,pastoreo,alta,media,"6,9",31,125
2023-02-17,Jalisco,arrachera,279,tradicional,mixto,alta,baja,"8,38",16,154
2022-05-25,Sonora,carne_molida,212,central_abasto,mixto,alta,media,"8,01",29,70
2024-09-02,Nuevo León,carne_molida,222,supermercado,pastoreo,media,baja,"4,87",23,59
2022-10-28,Sonora,costilla,280,digital,engorda_corral,alta,alta,"9,4",10,42
2024-04-16,Michoacán,arrachera,278,supermercado,pastoreo,muy_alta,alta,"8,87",30,286
2023-06-26,CDMX,sirloin,337,supermercado,mixto,media,baja,"8,79",27,287
2022-07-13,Michoacán,costilla,270,digital,engorda_corral,media,baja,"8,27",11,273
2023-05-31,Chiapas,arrachera,297,digital,mixto,media,baja,"4,53",19,280
2022-05-17,Coahuila,sirloin,279,tradicional,engorda_corral,baja,alta,"6,99",24,105
2022-02-12,Michoacán,carne_molida,187,supermercado,mixto,alta,alta,"5,12",25,61
2023-05-29,Nuevo León,arrachera,291,digital,mixto,baja,alta,"5,94",33,93
2021-01-28,CDMX,costilla,261,tradicional,pastoreo,media,baja,"7,44",30,219
2024-05-15,Puebla,costilla,226,tradicional,pastoreo,baja,media,"8,45",25,42
2021-02-20,Yucatán,bistec,237,supermercado,mixto,muy_alta,alta,"8,2",34,293
2023-06-06,Guanajuato,sirloin,301,central_abasto,engorda_corral,muy_alta,alta,"3,85",18,223
2024-06-04,Oaxaca,bistec,245,supermercado,engorda_corral,baja,alta,"4,43",15,70
2022-06-24,Querétaro,bistec,230,tradicional,mixto,muy_alta,media,"3,64",31,268
2023-03-20,Chiapas,carne_molida,197,tradicional,mixto,muy_alta,media,"7,77",26,106
2021-04-21,Sonora,carne_molida,187,central_abasto,engorda_corral,alta,alta,"3,52",25,60
2023-01-28,Yucatán,arrachera,305,supermercado,engorda_corral,baja,baja,"6,88",25,40
2023-09-14,Jalisco,bistec,201,central_abasto,pastoreo,media,alta,"8,23",30,117
2023-08-19,Nuevo León,carne_molida,183,tradicional,pastoreo,media,media,"9,13",36,253
2021-06-17,Sinaloa,costilla,268,digital,engorda_corral,baja,media,"4,45",34,186
2024-09-10,Jalisco,bistec,252,supermercado,mixto,media,baja,"7,36",19,259
2021-09-11,CDMX,arrachera,285,supermercado,engorda_corral,media,alta,"6,08",26,222
2023-10-05,Jalisco,costilla,292,central_abasto,engorda_corral,muy_alta,media,"5,47",13,238
2023-08-09,Querétaro,sirloin,343,digital,engorda_corral,media,media,"5,63",13,60
2024-09-15,Yucatán,costilla,287,digital,mixto,muy_alta,media,"5,62",20,86
2021-09-21,Yucatán,bistec,203,central_abasto,pastoreo,baja,media,"7,73",37,138
2024-12-08,Sonora,bistec,245,tradicional,mixto,baja,baja,"8,51",21,295
2021-04-03,Oaxaca,bistec,246,supermercado,pastoreo,alta,baja,"9,37",34,244
2023-12-19,Querétaro,arrachera,286,tradicional,engorda_corral,baja,baja,"8,88",37,57
2023-08-03,Puebla,arrachera,290,supermercado,mixto,alta,alta,"8,93",12,216
2022-10-05,Nuevo León,arrachera,268,digital,mixto,media,media,"3,95",33,67
2023-03-07,Puebla,bistec,228,digital,mixto,muy_alta,alta,"7,77",12,264
2022-05-25,Michoacán,carne_molida,239,central_abasto,pastoreo,muy_alta,media,"5,08",28,56
2024-01-30,Sonora,carne_molida,202,digital,mixto,media,alta,"7,02",10,218
2022-03-27,Querétaro,arrachera,293,supermercado,engorda_corral,alta,media,"3,5",34,135
2022-05-25,Chiapas,costilla,269,tradicional,mixto,media,baja,"9,15",21,292
2023-05-22,Sinaloa,bistec,229,tradicional,pastoreo,muy_alta,alta,"5,61",31,162
2022-05-02,Sonora,bistec,245,digital,engorda_corral,media,alta,"4,1",31,200
2023-10-31,Sinaloa,bistec,264,supermercado,engorda_corral,alta,alta,"8,4",36,134
2024-09-15,CDMX,costilla,270,supermercado,engorda_corral,baja,media,"4,64",29,116
2024-09-05,Coahuila,arrachera,267,supermercado,pastoreo,baja,alta,"6,97",23,134
2021-11-04,Michoacán,bistec,226,digital,pastoreo,baja,media,"3,57",24,298
2023-10-06,Chiapas,carne_molida,212,tradicional,engorda_corral,alta,media,"5,18",38,100
2023-03-08,Querétaro,arrachera,282,supermercado,pastoreo,baja,baja,"4,87",36,287
2024-10-12,Puebla,sirloin,322,central_abasto,pastoreo,muy_alta,baja,"7,69",34,221
2024-06-08,CDMX,costilla,278,supermercado,pastoreo,muy_alta,baja,"8,58",17,296
2022-02-07,Sinaloa,arrachera,293,supermercado,mixto,alta,alta,"8,13",32,41
2024-10-05,Jalisco,costilla,271,tradicional,engorda_corral,baja,baja,"5,88",38,65
2022-03-01,Coahuila,costilla,245,tradicional,mixto,alta,alta,"9,5",24,75
2021-05-17,Michoacán,arrachera,292,digital,engorda_corral,media,alta,"7,83",35,188
2024-08-18,Coahuila,costilla,228,tradicional,pastoreo,muy_alta,alta,"6,86",23,215
2024-06-18,Puebla,arrachera,280,supermercado,pastoreo,media,alta,"4,95",15,51
2023-11-01,Sonora,arrachera,293,tradicional,engorda_corral,muy_alta,alta,"5,73",22,293
2022-08-18,Guanajuato,bistec,238,tradicional,engorda_corral,alta,baja,"8,42",34,275
2023-06-15,Querétaro,arrachera,295,supermercado,mixto,media,baja,"4,44",13,139
2021-05-21,Querétaro,sirloin,290,tradicional,pastoreo,media,media,"5,24",10,185
2024-01-07,Sinaloa,bistec,225,tradicional,mixto,alta,media,"9,13",22,285
2024-07-11,Querétaro,costilla,278,digital,mixto,muy_alta,media,"4,49",38,224
2024-10-17,Puebla,sirloin,325,supermercado,engorda_corral,media,baja,"6,38",25,67
2024-04-11,Veracruz,carne_molida,237,digital,pastoreo,muy_alta,baja,"4,28",33,106
2023-06-13,Querétaro,costilla,267,digital,mixto,baja,media,"8,93",11,91
2021-02-25,Coahuila,carne_molida,212,supermercado,mixto,alta,alta,"9,28",14,82
2023-10-20,Oaxaca,sirloin,305,supermercado,mixto,alta,alta,8,12,171
2024-08-20,Sonora,carne_molida,175,tradicional,pastoreo,alta,media,"7,35",26,103
2022-12-28,Coahuila,costilla,226,tradicional,pastoreo,baja,alta,"5,72",17,210
2021-06-25,Nuevo León,bistec,240,digital,pastoreo,muy_alta,alta,"6,77",28,48
2024-03-17,Sinaloa,bistec,227,digital,engorda_corral,baja,media,"4,07",15,151
2022-01-24,Michoacán,arrachera,272,central_abasto,mixto,media,media,"4,23",10,256
2021-02-23,Chiapas,arrachera,277,tradicional,mixto,muy_alta,alta,"9,38",17,152
2023-03-08,Puebla,arrachera,263,digital,pastoreo,baja,media,"9,18",35,277
2021-01-03,Sonora,bistec,224,digital,mixto,media,media,"5,9",23,137
2023-05-18,Jalisco,sirloin,315,central_abasto,engorda_corral,baja,media,"5,6",20,116
2024-06-20,Puebla,bistec,262,supermercado,pastoreo,media,baja,"4,48",10,47
2022-12-17,Jalisco,sirloin,297,supermercado,pastoreo,media,media,"5,61",17,130
2022-03-24,Puebla,carne_molida,240,supermercado,engorda_corral,media,media,"7,69",38,165
2024-11-12,Querétaro,sirloin,282,tradicional,pastoreo,baja,baja,"5,79",25,245
2022-08-09,Yucatán,carne_molida,194,central_abasto,pastoreo,alta,alta,"3,92",25,78
2024-07-01,Puebla,bistec,210,digital,pastoreo,baja,alta,"6,84",14,115
2022-07-09,Guanajuato,sirloin,326,supermercado,pastoreo,alta,alta,"7,05",32,241
2021-07-28,Veracruz,arrachera,268,digital,engorda_corral,baja,alta,"4,33",14,187
2024-11-18,Michoacán,bistec,215,central_abasto,pastoreo,media,media,"9,14",28,96
2021-07-13,CDMX,costilla,227,digital,mixto,baja,media,"4,8",12,132
2024-06-01,Jalisco,sirloin,326,supermercado,pastoreo,alta,alta,"4,23",16,125
2023-05-16,Puebla,costilla,270,tradicional,pastoreo,alta,baja,"5,52",28,241
2021-10-16,Michoacán,sirloin,285,central_abasto,mixto,media,alta,"6,48",23,235
2024-06-05,Oaxaca,carne_molida,210,central_abasto,pastoreo,muy_alta,media,"5,45",21,279
2023-10-21,Chiapas,carne_molida,194,digital,pastoreo,baja,media,"6,9",31,275
2021-05-06,CDMX,arrachera,320,digital,mixto,media,baja,"5,64",18,138
2021-05-17,Oaxaca,costilla,245,digital,pastoreo,alta,alta,"9,08",12,159
2022-06-09,Jalisco,sirloin,330,central_abasto,engorda_corral,media,baja,"9,09",33,197
2023-11-20,Querétaro,arrachera,271,supermercado,mixto,baja,alta,"7,99",17,215
2023-06-19,Chiapas,carne_molida,230,digital,engorda_corral,muy_alta,baja,"5,75",33,210
2023-06-10,Oaxaca,arrachera,304,tradicional,mixto,media,baja,"6,33",26,258
2021-01-03,Puebla,bistec,278,digital,engorda_corral,muy_alta,baja,"5,03",36,82
2023-12-28,Coahuila,sirloin,307,digital,pastoreo,muy_alta,alta,"7,76",36,129
2023-05-28,Querétaro,costilla,271,supermercado,mixto,muy_alta,alta,"5,61",10,86
2024-04-18,Querétaro,bistec,247,supermercado,mixto,alta,media,"9,38",17,87
2022-10-24,Veracruz,costilla,255,tradicional,pastoreo,muy_alta,media,"6,51",21,101
2021-01-24,Jalisco,carne_molida,209,digital,engorda_corral,alta,alta,"4,05",38,41
2021-04-11,Chiapas,bistec,236,central_abasto,mixto,muy_alta,alta,"5,05",12,63
2024-03-28,Puebla,carne_molida,252,central_abasto,mixto,muy_alta,baja,"8,61",25,116
2021-04-04,Sonora,sirloin,361,digital,pastoreo,muy_alta,baja,"7,26",17,70
2021-01-03,CDMX,carne_molida,189,supermercado,pastoreo,baja,baja,"8,67",31,95
2022-09-18,Puebla,arrachera,268,tradicional,pastoreo,muy_alta,media,"6,82",24,129
2023-03-07,Guanajuato,carne_molida,190,digital,pastoreo,baja,media,"9,35",26,257
2024-02-15,Veracruz,costilla,303,digital,engorda_corral,muy_alta,media,"6,13",13,41
2023-03-09,Puebla,arrachera,333,digital,engorda_corral,alta,baja,"8,09",38,244
2024-10-13,Puebla,carne_molida,243,central_abasto,engorda_corral,muy_alta,media,"8,41",33,219
2023-10-13,Yucatán,bistec,205,tradicional,engorda_corral,baja,alta,"4,42",28,213
2023-04-03,Puebla,carne_molida,190,tradicional,pastoreo,alta,media,"4,42",14,171
2023-11-01,Querétaro,bistec,219,tradicional,pastoreo,alta,media,"9,21",10,247
2021-09-03,Nuevo León,sirloin,321,central_abasto,engorda_corral,alta,baja,"7,92",36,55
2023-04-03,Yucatán,bistec,239,tradicional,engorda_corral,alta,alta,"7,25",27,211
2022-12-15,CDMX,costilla,239,supermercado,pastoreo,baja,alta,"6,51",36,98
2024-12-11,Veracruz,costilla,271,supermercado,mixto,media,baja,"8,47",20,118
2024-01-12,CDMX,arrachera,252,tradicional,mixto,baja,media,"8,64",20,275
2022-07-28,Guanajuato,costilla,272,central_abasto,mixto,muy_alta,media,"5,83",17,153
2021-02-24,Puebla,sirloin,339,digital,mixto,alta,baja,"5,31",36,265
2023-06-17,Veracruz,bistec,209,supermercado,pastoreo,media,alta,"4,78",23,41
2021-03-28,Jalisco,costilla,234,tradicional,pastoreo,muy_alta,alta,"4,69",14,125
2024-09-26,Coahuila,carne_molida,163,central_abasto,pastoreo,baja,alta,"6,22",24,139
2021-04-04,Puebla,arrachera,287,tradicional,engorda_corral,muy_alta,baja,"9,37",13,148
2022-04-27,Nuevo León,arrachera,268,tradicional,mixto,baja,media,"9,36",28,88
2024-05-17,Puebla,arrachera,286,tradicional,engorda_corral,muy_alta,alta,"8,62",29,219
2022-12-28,Chiapas,sirloin,340,supermercado,engorda_corral,alta,alta,"5,12",13,277
2022-06-12,Sonora,costilla,271,supermercado,pastoreo,muy_alta,media,"9,26",20,58
2022-05-18,Nuevo León,arrachera,275,central_abasto,mixto,alta,baja,"4,69",15,213
2023-07-21,Guanajuato,carne_molida,203,central_abasto,engorda_corral,media,baja,"7,32",10,298
2022-02-07,Querétaro,arrachera,289,central_abasto,mixto,muy_alta,baja,"4,72",36,163
2023-07-24,Nuevo León,bistec,256,central_abasto,mixto,muy_alta,media,"3,97",10,134
2021-08-13,Querétaro,costilla,216,tradicional,pastoreo,baja,media,"8,24",35,65
2024-10-24,Querétaro,carne_molida,174,central_abasto,pastoreo,media,alta,"8,47",26,137
2023-12-05,Michoacán,sirloin,349,tradicional,engorda_corral,muy_alta,media,"4,01",22,186
2024-04-02,Chiapas,sirloin,371,supermercado,mixto,muy_alta,media,"3,99",16,180
2021-11-18,CDMX,carne_molida,274,supermercado,engorda_corral,alta,baja,"8,3",38,274
2022-09-19,Querétaro,bistec,260,digital,engorda_corral,alta,media,"6,61",32,236
2021-12-08,Jalisco,arrachera,303,tradicional,mixto,muy_alta,baja,"5,28",37,239
2021-09-09,Oaxaca,sirloin,348,digital,engorda_corral,alta,baja,"3,97",23,216
2022-12-19,Sonora,carne_molida,239,digital,mixto,muy_alta,baja,"6,45",38,238
2023-04-05,CDMX,arrachera,292,supermercado,engorda_corral,baja,media,"8,98",35,277
2021-05-16,Jalisco,arrachera,308,digital,mixto,media,media,"5,29",19,99
2021-07-06,Puebla,carne_molida,212,tradicional,pastoreo,alta,baja,"9,32",30,91
2024-10-05,Sonora,costilla,255,digital,pastoreo,alta,alta,"6,5",11,131
2023-05-10,Querétaro,sirloin,313,central_abasto,pastoreo,alta,alta,"5,72",13,127
2021-03-26,Yucatán,carne_molida,246,central_abasto,engorda_corral,muy_alta,media,"6,83",34,80
2021-08-23,Veracruz,bistec,262,supermercado,mixto,media,media,"8,04",30,97
2023-07-03,Chiapas,bistec,229,central_abasto,mixto,media,baja,"4,83",37,276
2023-01-09,Guanajuato,sirloin,360,central_abasto,engorda_corral,muy_alta,baja,"3,68",22,164
2022-11-09,Chiapas,sirloin,315,tradicional,mixto,media,media,"5,77",26,62
2021-05-10,Nuevo León,bistec,237,supermercado,engorda_corral,media,baja,"7,89",28,263
2021-01-11,Veracruz,costilla,245,supermercado,pastoreo,media,alta,"8,64",35,85
2024-04-18,Veracruz,sirloin,301,tradicional,engorda_corral,baja,alta,"8,75",16,57
2022-07-21,Guanajuato,carne_molida,184,tradicional,mixto,media,baja,"4,03",26,280
2022-09-14,Jalisco,bistec,241,digital,pastoreo,muy_alta,alta,"6,75",21,267
2022-08-12,Nuevo León,arrachera,325,central_abasto,engorda_corral,muy_alta,media,"6,26",34,108
2021-11-10,Yucatán,bistec,252,supermercado,mixto,muy_alta,media,"9,14",16,159
2022-02-01,Veracruz,bistec,270,central_abasto,engorda_corral,muy_alta,baja,"6,35",33,46
2022-06-08,CDMX,bistec,272,digital,engorda_corral,muy_alta,baja,"8,96",33,149
2024-08-18,Chiapas,carne_molida,213,tradicional,engorda_corral,alta,alta,"7,52",25,51
